region,species,cu_id,cu_name,stream_name,stream_id,stream_lat,stream_long,Strata,Site,year,fry_density_number_per_100m2,method,data_source
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,CC015,1994,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,CC015,1995,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,CC015,1996,67,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,CC015,1997,216,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,CC015,1998,99,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,CC015,1999,80,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,CC015,2000,103,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,CC015,2001,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,CC015,2002,127,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,CC015,2003,107,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,CC015,2004,60,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,CC015,2005,116,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,CC012,1988,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,CC012,1990,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,CC012,1991,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,CC012,1992,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,CC012,1993,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,CC012,1994,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,CC012,1995,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,CC012,1996,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,CC012,1997,50,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,CC012,1998,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,CC012,1999,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,CC012,2000,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,CC012,2001,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,CC012,2002,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,CC012,2003,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,CC012,2004,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,CC012,2005,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,YO005,1988,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,YO005,1990,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,YO005,1991,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,YO005,1992,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,YO005,1993,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,YO005,1994,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,YO005,1995,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,YO005,1996,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,YO005,1997,168,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,YO005,1998,99,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,YO005,1999,124,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,YO005,2000,126,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,YO005,2001,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,YO005,2002,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,YO005,2003,73,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,YO005,2004,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,B,YO005,2005,155,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,C,AT257,1988,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,C,AT257,1990,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,C,AT257,1991,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,C,AT257,1992,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,C,AT257,1993,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,C,AT257,1994,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,C,AT257,1995,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,C,AT257,1996,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,C,AT257,1997,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,C,AT257,1998,54,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,C,AT257,1999,33,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,C,AT257,2000,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,C,AT257,2001,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,C,AT257,2002,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,C,AT257,2003,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,C,AT257,2004,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,C,AT257,2005,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,C,AT264,1988,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,C,AT264,1990,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,C,AT264,1991,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,C,AT264,1992,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,C,AT264,1993,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,C,AT264,1994,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,C,AT264,1995,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,C,AT264,1996,81,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,C,AT264,1997,16,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,C,AT264,1998,33,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,C,AT264,1999,77,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,C,AT264,2000,55,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,C,AT264,2001,157,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,C,AT264,2002,112,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,C,AT264,2003,145,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,C,AT264,2004,136,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,C,AT264,2005,79,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,C,AT269,1988,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,C,AT269,1990,19,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,C,AT269,1991,14,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,C,AT269,1992,19,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,C,AT269,1993,21,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,C,AT269,1994,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,C,AT269,1995,45,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,C,AT269,1996,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,C,AT269,1997,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,C,AT269,1998,10,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,C,AT269,1999,119,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,C,AT269,2000,65,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,C,AT269,2001,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,C,AT269,2002,58,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,C,AT269,2003,35,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
central coast ,SH,683,Transition Summer,Bella Coola River,9853,52.42317066,-126.4367711,C,AT269,2004,NA,"electrofishing, weighted usable area (WUA) adjusted","Ptolemy et al. 2006 ""Results of Steelhead Stock Monitoring (1988-2006) in the Bella Coola River and Implications for Population Recovery"" Appendix 6 "
