Date,Species,10th Percentile,90th Percentile,Minimum,Maximum,Mean,56-'59 AVERAGE,60-'69 AVERAGE,70-'79 AVERAGE,80-'89 AVERAGE,90-'99 AVERAGE,2000-2009 AVERAGE,2010-2020 AVERAGE,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Current Year
06-Jul,Sockeye,74.35,339.68,45.82,612.02,192.26,197.53,148.61,190.34,220.51,170.52,269.82,98.51,189.89,164.32,310.52,102.28,52.33,134.50,96.35,89.81,189.02,114.61,163.81,176.87,232.41,160.63,139.81,63.04,94.23,187.29,335.35,69.56,45.82,261.00,347.82,227.84,395.96,294.45,438.38,191.27,113.99,231.25,86.48,126.54,156.52,157.97,73.91,136.99,100.19,179.54,74.78,268.33,324.97,230.31,203.42,105.87,441.97,612.02,338.30,192.97,205.22,119.59,341.06,105.22,137.67,194.59,  71.60,  157.38,  106.93,  71.60,  273.54,  84.61,  185.64,  53.40,  35.79,  22.28,  16.72,70.47,167.36
07-Jul,Sockeye,79.02,392.68,47.37,628.36,211.81,210.50,162.09,208.31,247.04,192.59,290.87,112.76,206.27,187.54,320.29,104.82,53.95,163.15,103.61,93.25,192.44,118.14,178.91,197.53,266.24,177.92,148.06,66.14,96.39,208.92,400.28,72.38,47.37,274.61,378.48,258.86,486.16,323.44,445.88,200.36,142.32,247.94,90.74,140.13,186.28,194.84,80.93,194.54,111.17,211.12,76.88,297.75,385.07,236.30,211.39,113.82,472.07,628.36,403.13,205.79,222.99,128.27,370.24,110.61,161.43,196.12,  72.75,  186.37,  109.95,  72.75,  332.87,  100.71,  205.41,  57.51,  52.68,  26.22,  19.04,77.10,192.77
08-Jul,Sockeye,84.24,424.77,52.91,686.20,228.77,221.47,170.95,223.45,272.15,211.66,311.12,131.26,211.91,209.86,329.68,111.32,55.23,187.25,105.77,95.78,193.69,132.69,188.06,219.89,270.21,185.12,163.73,77.84,98.11,239.08,408.28,73.33,52.91,293.85,426.70,269.04,512.66,365.25,454.86,221.80,159.49,261.71,96.93,154.66,257.50,224.33,88.71,228.92,124.78,240.63,79.55,330.54,416.97,250.00,221.20,128.39,483.93,686.20,431.18,214.39,230.82,134.15,422.83,116.08,174.31,207.64,  77.75,  210.69,  121.90,  77.75,  419.17,  114.34,  231.94,  64.91,  67.91,  29.84,  23.63,79.77,211.52
09-Jul,Sockeye,93.06,455.64,56.32,713.05,248.69,234.42,180.97,243.54,300.67,231.13,337.24,149.88,217.26,238.08,337.45,121.80,57.64,219.20,107.01,100.55,196.72,141.73,199.22,244.54,273.30,194.05,191.55,86.20,101.57,282.44,413.21,76.14,56.32,329.60,491.22,275.54,523.81,409.98,469.58,246.46,169.98,280.82,107.10,166.01,335.01,285.63,91.96,238.98,158.45,259.22,94.17,373.64,442.74,267.82,239.30,138.05,536.50,713.05,438.83,271.71,244.67,142.93,468.54,138.09,189.25,219.14,  81.56,  261.09,  136.53,  81.56,  488.95,  125.71,  249.03,  68.81,  87.49,  36.00,  27.83,82.45,230.21
10-Jul,Sockeye,102.16,484.83,59.48,725.85,271.19,245.32,187.82,272.71,327.20,254.32,368.86,186.96,223.32,253.48,347.48,133.91,59.48,223.52,110.38,102.73,199.49,148.78,210.63,257.51,274.24,215.67,213.77,101.59,103.76,444.96,416.86,78.46,60.55,360.81,519.46,295.23,544.05,479.33,487.80,263.30,187.29,343.10,113.47,179.91,344.22,317.26,99.49,259.25,191.00,283.33,118.52,426.09,481.87,279.16,248.44,149.17,575.35,725.85,466.75,358.37,275.31,150.68,488.08,169.85,229.51,239.23,  98.27,  318.73,  298.62,  98.27,  567.36,  148.12,  269.60,  76.07,  101.34,  37.57,  38.52,84.79,270.56
11-Jul,Sockeye,107.05,532.59,61.01,745.65,297.12,265.90,196.49,307.16,356.14,276.97,406.44,214.19,242.54,281.90,367.42,148.65,72.20,228.91,116.40,104.11,207.33,159.48,216.38,261.50,283.04,239.80,254.00,107.47,107.96,566.20,440.90,82.02,61.01,432.55,543.67,344.17,580.17,522.33,538.63,279.78,229.66,381.22,121.28,205.84,362.83,327.34,106.62,269.87,238.40,320.55,142.19,452.86,515.58,297.76,258.37,160.53,615.10,745.65,499.50,391.19,308.54,162.48,526.56,267.52,286.85,251.35,  105.46,  390.48,  424.49,  105.46,  593.95,  159.37,  276.41,  86.09,  113.94,  41.76,  54.59,90.08,312.31
12-Jul,Sockeye,109.35,563.08,66.03,783.42,321.93,285.53,202.94,336.44,380.29,300.13,449.95,236.68,260.92,313.68,380.59,163.82,77.41,235.26,120.40,106.88,209.19,167.30,224.09,264.27,291.75,257.03,300.07,112.46,108.43,689.61,473.97,83.89,66.03,473.72,551.57,373.01,606.94,559.72,566.44,288.30,248.85,439.02,129.51,226.30,383.74,341.73,110.27,301.21,282.09,346.12,160.22,476.48,522.59,356.76,267.97,170.67,670.97,783.42,530.65,408.11,324.44,185.56,571.59,352.96,387.53,274.63,  117.83,  450.68,  507.57,  117.83,  617.96,  167.70,  287.25,  89.96,  133.38,  43.86,  65.44,102.68,345.03
13-Jul,Sockeye,120.45,583.46,66.97,796.50,346.87,301.84,215.33,359.87,412.85,319.76,490.26,255.59,272.60,340.19,405.51,165.95,84.21,268.75,125.41,112.49,214.16,176.72,249.34,269.43,299.68,277.37,335.93,124.28,111.29,776.30,517.19,90.67,66.97,492.85,562.79,388.80,625.08,614.28,579.06,310.94,289.31,542.30,141.67,248.19,394.19,371.18,135.46,334.16,294.50,354.78,168.27,505.13,569.27,373.31,278.12,177.68,727.96,796.50,575.83,456.12,344.61,196.81,587.85,399.49,514.22,293.56,  122.21,  479.44,  548.90,  122.21,  660.79,  183.76,  302.75,  109.32,  154.88,  48.15,  75.06,116.62,379.45
14-Jul,Sockeye,130.56,652.62,71.59,862.40,376.16,310.32,234.02,386.26,450.31,347.82,532.99,279.45,287.63,347.95,415.10,167.50,91.42,300.35,130.08,129.44,217.97,186.63,292.19,327.58,306.84,281.94,355.12,136.90,115.80,862.40,582.27,100.30,71.59,508.05,576.10,422.44,671.81,633.43,628.19,351.07,348.71,577.87,149.26,259.91,459.43,411.11,164.06,351.21,298.22,373.22,184.66,561.71,673.67,381.91,287.80,194.84,755.80,840.11,629.83,469.83,377.18,212.88,619.72,419.66,680.61,314.65,  137.61,  492.62,  579.96,  137.61,  747.63,  202.01,  311.61,  123.08,  186.63,  53.00,  98.13,131.03,438.00
15-Jul,Sockeye,144.21,706.85,76.66,"1,016.35",410.79,316.49,256.72,422.60,507.78,379.51,568.41,314.56,293.54,358.55,422.96,167.82,97.38,348.09,144.19,138.14,232.89,192.69,344.83,393.08,310.21,289.93,378.85,148.20,119.20,"1,016.35",630.98,118.10,76.66,533.54,612.04,460.41,703.14,666.45,739.00,396.76,481.26,634.18,169.51,281.42,523.75,470.02,198.88,383.56,325.40,389.84,220.06,613.90,710.56,424.13,308.75,213.12,824.31,882.16,647.11,486.80,408.00,229.38,661.81,443.88,747.77,343.26,  158.34,  504.09,  652.89,  158.34,  871.49,  212.82,  350.77,  130.76,  244.71,  60.80,  111.12,144.22,502.98
16-Jul,Sockeye,150.80,734.42,83.66,"1,056.07",443.17,322.61,272.20,453.07,569.30,401.52,612.83,344.31,299.98,361.59,426.10,179.67,100.49,392.18,148.35,143.79,263.98,195.85,353.78,416.14,320.86,310.81,431.72,171.81,130.65,"1,056.07",634.05,142.29,83.66,567.85,640.14,540.87,735.53,707.10,889.09,448.63,511.52,733.32,257.66,313.09,592.93,491.87,212.14,404.22,367.36,439.96,233.19,631.30,726.40,436.52,328.89,228.31,993.89,909.36,669.52,514.13,437.78,252.33,695.21,470.05,805.60,370.73,  167.14,  545.44,  747.30,  167.14,  923.66,  237.72,  369.87,  142.91,  287.54,  74.07,  120.57,153.26,544.01
17-Jul,Sockeye,173.00,781.38,100.07,"1,125.11",477.42,333.77,288.76,485.12,623.38,430.03,653.97,369.01,314.00,372.12,434.86,190.98,102.87,419.14,150.89,158.35,272.86,204.63,358.75,454.02,350.01,340.32,463.22,239.72,153.22,"1,125.11",638.81,163.39,100.07,585.70,671.36,578.95,752.49,739.08,"1,064.97",507.65,537.85,810.27,286.86,392.50,621.41,508.38,246.77,420.16,454.27,467.72,239.07,659.99,744.05,451.93,343.34,266.06,"1,104.78",945.21,705.68,546.26,461.96,268.87,742.38,487.60,862.42,404.90,  182.22,  584.10,  799.21,  182.22,  965.03,  264.76,  384.24,  163.79,  319.25,  85.04,  125.13,182.60,664.66
18-Jul,Sockeye,199.61,830.33,105.03,"1,172.48",507.39,347.08,315.27,524.33,662.11,465.69,690.76,401.06,332.89,379.78,446.93,205.63,105.03,424.99,159.14,171.45,299.01,217.98,362.05,491.89,484.84,360.55,482.63,322.97,262.72,"1,172.48",667.63,191.69,121.98,587.99,700.52,601.09,771.61,782.09,"1,118.52",533.86,558.93,862.49,355.90,469.51,635.60,520.28,315.52,460.47,543.30,478.29,267.66,694.36,752.17,469.28,361.11,307.82,"1,157.70",982.91,715.50,606.14,487.78,284.35,773.26,531.59,907.22,451.53,  205.94,  611.91,  885.38,  205.94,"  1,030.54",  302.76,  395.08,  200.48,  353.23,  87.00,  129.30,195.60,
19-Jul,Sockeye,232.20,869.84,106.85,"1,227.63",544.53,366.90,340.86,572.66,700.75,493.67,744.97,427.56,361.43,399.93,459.05,224.09,106.85,432.37,171.61,179.61,354.02,244.36,368.68,509.16,570.73,395.37,491.77,412.73,337.06,"1,191.65",722.18,318.38,166.33,590.32,730.16,634.36,792.25,809.48,"1,135.09",551.76,624.43,907.65,417.76,565.27,645.15,546.32,355.96,527.04,571.50,487.69,284.24,721.69,780.66,479.15,370.65,351.24,"1,227.63","1,070.45",737.02,637.59,533.49,302.80,813.13,567.95,"1,021.20",528.83,  229.44,  624.26,  933.60,  229.44,"  1,058.83",  333.18,  421.92,  232.63,  385.44,  103.86,  146.52,211.85,
20-Jul,Sockeye,239.85,941.33,111.31,"1,287.96",583.16,384.54,358.64,628.03,742.03,524.89,803.51,456.67,376.83,430.02,477.07,231.13,111.31,472.76,181.55,186.61,398.04,252.94,370.89,516.99,590.40,429.11,494.06,478.72,352.66,"1,206.71",853.55,539.55,202.98,600.15,758.92,661.37,811.76,840.50,"1,172.36",584.49,704.05,999.85,486.61,590.65,652.52,565.22,398.52,578.27,588.69,496.74,288.57,760.17,816.20,500.85,406.50,407.48,"1,287.96","1,205.73",788.56,656.85,555.74,318.66,851.19,593.71,"1,186.44",580.64,  247.41,  672.27,  946.18,  247.41,"  1,107.93",  367.43,  444.08,  252.74,  431.77,  120.19,  181.85,224.05,
21-Jul,Sockeye,279.45,"1,041.94",122.48,"1,320.88",618.84,397.43,376.90,669.23,782.66,553.91,864.41,496.84,387.15,450.57,482.20,246.69,122.48,531.85,189.29,210.77,405.09,273.98,381.55,530.71,600.62,446.88,498.67,503.78,394.42,"1,229.08",935.01,588.86,287.67,649.93,775.59,697.63,844.08,858.72,"1,242.57",618.47,750.27,"1,106.85",502.69,611.60,680.59,598.41,442.15,607.27,617.22,506.86,303.53,785.17,870.33,536.92,433.32,429.43,"1,314.88","1,286.16",858.79,694.15,590.97,333.40,944.58,660.92,"1,320.88",629.72,  263.27,  732.19,"  1,029.07",  263.27,"  1,157.83",  393.63,  500.26,  271.79,  504.73,  129.08,  216.06,235.04,
22-Jul,Sockeye,315.35,"1,106.74",133.88,"1,376.50",652.10,410.51,400.63,720.52,813.35,581.57,906.71,542.20,406.11,466.16,486.59,260.08,133.88,598.48,194.67,225.52,418.67,311.98,400.04,569.92,617.13,460.19,502.86,534.65,488.62,"1,289.75",955.36,600.38,320.40,799.74,809.71,772.08,875.44,890.95,"1,275.79",643.00,780.80,"1,174.74",508.75,625.47,697.54,648.69,461.03,635.63,637.71,532.17,331.05,813.21,889.05,595.00,452.19,461.69,"1,376.50","1,339.69",890.75,729.03,605.56,366.77,"1,004.73",708.24,"1,357.91",678.23,  274.13,  815.75,"  1,146.97",  274.13,"  1,196.51",  407.04,  562.78,  288.23,  586.26,  154.10,  254.25,255.45,
23-Jul,Sockeye,347.86,"1,151.02",140.67,"1,473.98",686.32,429.96,422.17,765.48,849.23,611.20,951.88,577.81,431.02,474.94,497.14,293.65,140.67,636.97,200.84,251.23,427.90,343.51,423.53,623.56,626.25,471.48,516.89,566.51,576.38,"1,317.02",972.62,614.36,354.40,943.67,849.47,811.88,893.54,966.44,"1,307.47",688.66,796.30,"1,224.74",523.89,638.73,745.99,694.22,471.03,651.36,671.90,574.63,357.92,869.94,920.00,645.16,464.79,478.40,"1,473.98","1,426.35",920.84,755.95,615.36,393.89,"1,040.43",735.24,"1,424.60",722.52,  280.52,  869.74,"  1,218.34",  280.52,"  1,263.00",  423.54,  581.61,  308.93,  654.83,  183.92,  286.87,287.58,
24-Jul,Sockeye,380.36,"1,182.88",161.40,"1,592.77",721.02,449.49,450.77,795.12,888.66,654.84,991.59,610.87,446.78,480.07,519.75,328.28,161.40,659.76,220.69,298.18,456.16,367.16,453.38,672.91,658.95,483.37,526.84,603.73,590.25,"1,328.88",985.72,623.38,411.41,"1,024.02",877.01,848.33,913.88,"1,051.45","1,335.08",746.84,841.82,"1,259.88",541.86,677.54,766.96,738.98,476.18,665.84,708.29,625.22,400.15,986.04,"1,041.05",659.37,470.65,508.65,"1,592.77","1,447.45",946.40,803.47,633.01,418.44,"1,067.38",760.81,"1,499.05",737.45,  292.35,  927.08,"  1,271.90",  292.35,"  1,307.43",  446.00,  594.97,  335.54,  715.37,  191.53,  341.03,308.01,
25-Jul,Sockeye,403.00,"1,210.73",168.98,"1,684.53",752.73,472.87,481.13,823.59,922.70,682.77,"1,032.39",644.39,464.88,490.90,557.60,355.00,168.98,672.42,273.38,345.77,508.57,394.87,475.99,696.61,693.76,505.20,541.69,640.63,598.82,"1,352.85",997.15,678.61,463.31,"1,065.73",894.80,870.72,927.20,"1,095.99","1,371.98",791.77,909.06,"1,287.22",571.81,712.90,782.22,764.54,494.35,690.73,764.22,655.64,415.21,"1,006.92","1,082.73",693.00,485.48,532.50,"1,684.53","1,509.22",971.70,840.72,670.85,440.72,"1,093.17",804.04,"1,534.81",764.46,  306.78,"  1,017.44","  1,324.95",  306.78,"  1,323.97",  487.77,  619.01,  359.37,  757.06,  203.06,  378.01,342.09,
26-Jul,Sockeye,419.80,"1,266.43",173.54,"1,795.52",785.10,497.19,515.14,843.79,951.92,705.85,"1,091.03",677.66,481.38,510.25,587.35,386.67,173.54,677.42,321.53,400.86,594.40,413.55,495.66,722.68,745.00,531.00,554.57,667.84,601.55,"1,378.54","1,010.55",712.72,467.64,"1,106.63",908.50,897.71,951.23,"1,130.11","1,392.21",826.98,924.27,"1,339.28",609.15,748.63,795.92,789.11,534.14,746.13,788.97,664.82,429.17,"1,020.42","1,112.47",705.45,501.72,548.24,"1,795.52","1,573.79","1,043.21",893.70,731.71,467.08,"1,157.16",855.36,"1,578.29",804.80,  337.47,"  1,116.76","  1,351.59",  337.47,"  1,359.70",  517.85,  633.16,  382.61,  776.38,  228.67,  408.49,374.03,
27-Jul,Sockeye,449.27,"1,348.04",190.54,"1,905.46",821.17,529.05,542.81,869.91,989.22,735.44,"1,152.80",710.90,507.21,518.73,605.80,461.35,190.54,681.13,381.41,441.21,633.97,419.59,517.07,734.81,785.20,567.36,571.98,684.86,606.63,"1,396.07","1,088.57",740.63,476.27,"1,123.71",918.83,959.95,998.97,"1,158.06","1,409.32",876.93,931.28,"1,417.19",654.67,782.12,833.68,817.64,598.04,811.66,802.04,688.01,435.06,"1,040.09","1,171.01",715.13,520.68,565.77,"1,905.46","1,634.71","1,100.16",923.54,778.88,499.10,"1,275.98",915.39,"1,612.97",872.17,  351.41,"  1,189.92","  1,386.62",  351.41,"  1,421.26",  541.82,  659.47,  405.67,  810.20,  253.85,  444.16,405.78,
28-Jul,Sockeye,479.70,"1,400.31",208.36,"2,000.58",858.37,575.35,564.82,905.07,"1,031.22",763.41,"1,209.57",747.93,536.72,533.45,614.35,593.80,208.36,684.80,450.54,476.05,644.22,431.42,538.58,752.14,796.18,590.10,590.40,705.95,619.39,"1,439.96","1,230.04",761.66,485.17,"1,143.77",928.41,"1,014.37","1,065.05","1,175.91","1,426.74",922.03,959.90,"1,539.29",671.36,803.73,900.22,835.70,636.66,853.60,806.96,703.76,464.31,"1,075.49","1,230.56",743.39,541.24,571.16,"2,000.58","1,718.86","1,122.97",961.52,792.28,511.07,"1,360.66",954.99,"1,735.94",927.22,  368.21,"  1,239.41","  1,417.56",  368.21,"  1,466.65",  593.05,  684.97,  446.58,  866.12,  270.42,  501.93,427.40,
29-Jul,Sockeye,529.17,"1,445.88",229.62,"2,208.14",895.21,588.96,586.22,946.50,"1,069.64",796.37,"1,268.73",785.32,559.87,539.66,621.56,611.64,229.62,704.14,484.74,540.45,648.82,443.91,554.78,769.71,799.31,610.96,620.12,729.02,624.78,"1,485.87","1,281.77",773.34,566.53,"1,187.89",946.64,"1,117.44","1,122.41","1,220.95","1,465.99",955.38,973.83,"1,600.97",677.67,843.50,962.26,861.08,656.09,875.37,812.93,730.78,484.00,"1,120.44","1,353.05",788.10,561.27,574.78,"2,208.14","1,771.96","1,155.46","1,005.07",811.45,522.19,"1,415.72","1,001.25","1,820.66",965.78,  379.36,"  1,310.17","  1,481.43",  379.36,"  1,512.36",  625.02,  728.40,  463.41,  927.51,  284.03,  543.36,465.29,
30-Jul,Sockeye,539.50,"1,498.19",248.74,"2,343.59",930.60,601.39,604.52,995.67,"1,112.16",824.63,"1,318.44",823.85,581.97,544.94,628.96,626.61,248.74,724.99,494.99,563.44,655.40,452.20,598.08,795.69,807.42,628.41,648.84,758.94,640.31,"1,524.31","1,302.81",836.66,651.97,"1,296.69",967.67,"1,196.87","1,158.24","1,276.59","1,563.12","1,006.74",981.51,"1,633.90",692.22,888.34,"1,014.20",894.39,673.96,893.41,832.16,754.61,499.99,"1,175.44","1,404.22",843.06,577.58,584.93,"2,343.59","1,820.07","1,170.71","1,071.70",828.49,535.86,"1,459.01","1,067.52","1,892.27",985.47,  390.25,"  1,408.58","  1,508.10",  390.25,"  1,557.14",  653.15,  797.67,  475.81,"  1,001.70",  299.35,  576.25,482.82,
31-Jul,Sockeye,550.02,"1,528.74",259.61,"2,416.45",961.31,611.94,621.84,"1,034.23","1,154.56",845.97,"1,361.92",863.79,599.11,547.38,634.65,643.52,259.61,740.86,498.70,579.23,661.21,463.88,644.52,823.13,828.09,643.37,667.56,781.92,663.09,"1,547.91","1,320.02",903.01,731.45,"1,399.38",988.57,"1,207.81","1,176.07","1,348.19","1,588.77","1,038.53",988.87,"1,668.43",709.87,934.02,"1,138.22",942.26,713.32,904.19,849.18,763.44,501.86,"1,218.66","1,430.46",883.43,587.36,600.89,"2,416.45","1,881.03","1,205.06","1,108.10",898.96,553.97,"1,499.99","1,104.92","1,934.22","1,006.79",  408.41,"  1,508.18","  1,550.33",  408.41,"  1,596.39",  667.62,  854.23,  500.66,"  1,060.41",  321.26,  621.73,498.30,
01-Aug,Sockeye,561.40,"1,562.97",263.43,"2,480.30",991.00,625.80,636.80,"1,072.60","1,192.67",872.60,"1,398.81",902.25,613.04,550.25,652.16,664.64,263.43,749.58,502.10,600.63,682.08,475.41,675.86,834.05,854.76,654.27,703.10,807.89,758.51,"1,574.86","1,335.03",969.70,760.72,"1,452.42","1,006.16","1,225.99","1,197.67","1,430.12","1,643.97","1,065.49","1,016.25","1,706.00",751.52,964.37,"1,172.96",966.03,741.47,922.51,873.34,781.75,521.18,"1,266.77","1,476.16",914.18,594.45,627.23,"2,480.30","1,932.50","1,219.56","1,152.12",925.03,578.12,"1,545.15","1,159.24","1,955.13","1,031.34",  425.98,"  1,581.76","  1,589.36",  425.98,"  1,633.42",  693.97,  873.04,  536.57,"  1,136.72",  349.55,  674.30,526.60,
02-Aug,Sockeye,578.94,"1,594.02",264.85,"2,583.54","1,020.77",641.51,656.52,"1,104.98","1,231.59",897.92,"1,439.20",932.28,625.40,562.22,674.18,681.15,264.85,769.22,509.12,613.81,763.29,487.46,692.65,846.95,868.45,673.62,739.41,821.67,844.27,"1,607.65","1,347.91","1,025.89",769.05,"1,485.95","1,015.81","1,260.56","1,256.94","1,526.15","1,686.96","1,079.16","1,050.87","1,737.79",787.43,991.52,"1,193.40",993.35,774.50,935.69,901.01,801.02,543.51,"1,293.74","1,540.27",928.62,604.77,649.17,"2,583.54","2,005.19","1,226.74","1,173.42",984.65,604.01,"1,573.56","1,196.73","1,985.49","1,049.03",  440.87,"  1,655.40","  1,606.66",  440.87,"  1,664.45",  714.36,  902.06,  563.34,"  1,177.19",  373.78,  712.02,533.70,
03-Aug,Sockeye,588.92,"1,628.68",267.20,"2,672.35","1,050.05",663.77,683.17,"1,145.60","1,261.33",919.86,"1,471.35",968.27,643.51,573.00,703.38,712.08,267.20,795.57,520.50,633.70,880.04,504.56,707.23,855.47,882.72,708.96,775.22,835.65,886.76,"1,654.94","1,402.52","1,134.02",771.85,"1,502.75","1,027.27","1,333.35","1,295.85","1,561.07","1,713.13","1,106.35","1,065.33","1,795.85",813.92,998.75,"1,217.57","1,033.17",815.87,947.44,924.71,837.45,554.45,"1,310.86","1,569.94",945.45,612.81,672.68,"2,672.35","2,052.57","1,249.72","1,210.41","1,005.09",628.90,"1,589.31","1,214.78","2,012.55","1,068.13",  444.94,"  1,752.87","  1,624.39",  444.94,"  1,723.10",  751.19,  947.02,  609.93,"  1,191.35",  395.82,  761.34,544.15,
04-Aug,Sockeye,599.50,"1,670.12",272.15,"2,702.54","1,077.08",678.32,709.12,"1,182.01","1,287.37",938.69,"1,505.79",998.09,655.15,583.25,725.48,726.32,272.15,822.52,529.97,654.37,900.40,535.97,748.11,876.32,897.72,777.85,794.17,859.91,903.94,"1,706.31","1,467.10","1,191.63",789.08,"1,525.02","1,036.39","1,414.93","1,326.26","1,582.26","1,736.82","1,128.07","1,104.11","1,844.38",829.79,"1,005.10","1,244.12","1,060.49",847.53,959.32,939.04,862.05,558.68,"1,323.92","1,594.19",978.74,623.87,692.61,"2,702.54","2,081.88","1,288.77","1,255.10","1,067.73",636.44,"1,615.83","1,246.97","2,073.44","1,079.58",  450.07,"  1,794.71","  1,671.30",  450.07,"  1,749.77",  779.22,  995.21,  645.22,"  1,201.98",  418.81,  818.52,555.65,
05-Aug,Sockeye,604.70,"1,701.78",287.51,"2,736.02","1,103.35",691.11,729.67,"1,219.17","1,317.45",960.96,"1,533.41","1,023.14",671.84,587.86,741.30,740.34,287.51,847.61,547.22,660.84,907.50,553.93,780.39,903.82,901.85,830.30,801.94,893.06,933.21,"1,741.66","1,518.13","1,213.16",825.39,"1,544.13","1,056.49","1,532.87","1,355.23","1,641.97","1,774.86","1,150.61","1,150.10","1,862.02",854.26,"1,009.73","1,275.07","1,088.32",863.47,972.99,964.22,887.97,562.69,"1,378.08","1,625.92","1,004.61",629.96,712.80,"2,736.02","2,122.31","1,312.59","1,276.64","1,108.02",653.23,"1,638.72","1,278.83","2,103.92","1,094.17",  453.70,"  1,854.88","  1,707.23",  453.70,"  1,763.69",  816.78,"  1,028.28",  679.56,"  1,216.28",  438.83,  837.49,572.53,
06-Aug,Sockeye,611.73,"1,735.59",300.85,"2,769.90","1,128.40",702.68,747.17,"1,249.52","1,348.17",983.79,"1,563.76","1,050.57",686.76,593.45,752.02,755.40,300.85,867.25,574.57,667.31,910.44,574.77,804.67,940.52,905.83,849.72,813.95,934.39,986.43,"1,754.79","1,530.42","1,239.90",895.21,"1,573.24","1,064.02","1,571.25","1,378.29","1,706.78","1,790.48","1,172.74","1,186.97","1,892.58",896.65,"1,022.99","1,298.58","1,123.29",866.70,977.39,975.03,962.68,579.70,"1,394.23","1,664.87","1,039.88",639.14,731.36,"2,769.90","2,169.57","1,326.75","1,299.77","1,155.92",674.59,"1,680.20","1,299.46","2,137.27","1,114.49",  456.11,"  1,928.26","  1,735.28",  456.11,"  1,803.53",  844.59,"  1,067.26",  701.17,"  1,240.18",  453.18,  866.57,586.31,
07-Aug,Sockeye,622.84,"1,752.25",310.44,"2,795.81","1,150.75",713.97,760.22,"1,274.36","1,374.49","1,007.31","1,592.03","1,069.86",692.45,597.63,772.78,769.91,310.44,906.19,584.76,672.13,913.65,587.69,813.80,962.29,909.50,865.96,831.12,999.07,996.96,"1,756.77","1,543.03","1,263.70",966.59,"1,595.54","1,069.32","1,589.92","1,402.55","1,745.46","1,817.68","1,189.81","1,203.35","1,938.64",931.96,"1,042.48","1,321.36","1,139.27",873.43,995.12,983.21,"1,033.11",607.67,"1,413.72","1,706.76","1,064.62",640.87,747.70,"2,795.81","2,238.96","1,343.08","1,321.84","1,182.24",689.30,"1,725.68","1,319.05","2,162.04","1,132.68",  457.54,"  1,965.52","  1,755.26",  457.54,"  1,819.52",  885.03,"  1,095.62",  710.87,"  1,245.56",  480.94,  890.97,610.82,
08-Aug,Sockeye,640.14,"1,762.03",314.45,"2,824.23","1,169.22",732.04,768.74,"1,297.27","1,397.57","1,025.89","1,612.27","1,087.92",695.27,601.88,811.17,796.73,314.45,922.95,594.92,673.53,922.84,597.17,817.84,976.23,916.13,875.55,877.78,"1,052.21","1,001.66","1,763.01","1,560.20","1,304.55","1,000.21","1,609.22","1,072.25","1,600.00","1,427.20","1,760.56","1,840.96","1,214.81","1,227.89","1,980.63",956.05,"1,055.57","1,344.76","1,154.91",892.64,"1,009.70",996.30,"1,067.19",635.34,"1,428.47","1,725.26","1,088.67",647.34,761.07,"2,824.23","2,287.57","1,356.18","1,339.28","1,184.91",707.73,"1,745.74","1,346.11","2,175.85","1,145.47",  458.29,"  2,023.18","  1,758.86",  458.29,"  1,845.63",  896.55,"  1,121.24",  713.85,"  1,268.36",  511.51,  907.24,620.88,
09-Aug,Sockeye,647.61,"1,776.97",315.82,"2,845.38","1,185.65",753.96,776.19,"1,319.95","1,413.20","1,043.45","1,630.34","1,114.68",696.01,613.82,863.39,819.53,315.82,934.08,606.98,678.35,925.12,599.20,824.53,984.03,924.39,893.67,949.33,"1,092.34","1,007.46","1,776.98","1,583.87","1,335.99","1,014.90","1,615.67","1,075.58","1,615.70","1,435.41","1,776.96","1,854.44","1,218.90","1,236.40","2,039.65",974.07,"1,064.09","1,360.49","1,159.26",919.45,"1,025.01","1,009.01","1,111.29",644.51,"1,448.22","1,741.69","1,107.43",652.27,768.73,"2,845.38","2,317.89","1,361.60","1,353.60","1,197.18",720.57,"1,771.05","1,366.11","2,199.03","1,161.37",  460.79,"  2,083.28","  1,761.11",  460.79,"  1,919.59",  914.17,"  1,150.92",  759.31,"  1,278.82",  530.14,  938.49,623.20,
10-Aug,Sockeye,653.92,"1,821.12",316.28,"2,881.64","1,201.62",770.75,782.69,"1,335.53","1,432.83","1,058.32","1,654.56","1,132.83",705.46,624.96,895.24,834.23,316.28,943.71,622.64,685.59,928.36,599.87,826.14,989.41,927.65,911.48,981.91,"1,110.78","1,016.29","1,789.23","1,608.07","1,362.65","1,023.87","1,623.31","1,078.22","1,629.31","1,445.54","1,790.31","1,864.48","1,226.01","1,254.86","2,107.74","1,000.56","1,067.73","1,398.41","1,160.37",950.23,"1,049.10","1,024.97","1,120.25",652.63,"1,470.42","1,758.26","1,122.02",655.84,772.57,"2,881.64","2,338.65","1,382.27","1,371.74","1,214.52",727.94,"1,841.66","1,377.93","2,227.58","1,172.06",  462.62,"  2,126.39","  1,761.11",  462.62,"  1,957.13",  938.62,"  1,166.22",  789.49,"  1,298.03",  547.75,  947.11,626.34,
